NOG00863	3470532	3953	3909
NOG00864	3470351	6657	5067	6711
NOG00865	3025601	3469944
NOG00866	3025540	3470512
NOG00867	3469773	3024461
NOG00868	5142	3469533
NOG00869	3469496	6073	5381
NOG00870	3470604	3024215
NOG00871	5265	3024726
NOG00872	4978	3470724
NOG00873	3469949	4191
NOG00874	3469837	3025332
NOG00875	3025570	3470438
NOG00876	3469896	3024614
NOG00877	3470460	3025357
NOG00878	3470616	3025259
NOG00880	4991	3470020
NOG00881	3470962	3025358
NOG00882	3469945	3024382
NOG00883	3024853	3469994
NOG00884	3025306	3469681
NOG00885	4867	3470534
NOG00886	3470925	4367
NOG00887	3025475	3470482
NOG00888	3025258	3470785
NOG00889	3470773	3024837
NOG00890	5588	3469826
NOG00891	3470802	3025435
NOG00892	5840	3470318
NOG00893	3025032	3469634
NOG00894	3469946	3024383
NOG00895	3024631	5724
NOG00896	4372	3470334	5942
NOG00897	3470006	3025281
NOG00898	5387	3470361
NOG00899	3470942	6022
NOG00900	3470336	5679	5207
NOG00901	3470775	4858
NOG00902	3470498	3025642
NOG00903	3025073	3469850
NOG00904	3702	3470733	3470821
NOG00905	5948	3024966
NOG00906	4533	3024811
NOG00907	3469495	3025036
NOG00908	3471020	3024762
NOG00909	3469530	3024984	3470222
NOG00910	3470252	3025599
NOG00911	3470888	3024962
NOG00912	6162	3024141
NOG00913	3470048	4617
NOG00914	5036	3470873
NOG00915	3025436	6484
NOG00916	3469701	3024235
NOG00917	3470409	4168	3753
NOG00918	3025133	3469544
NOG00919	3470754	3024606
NOG00920	3471042	6911
NOG00921	3470066	3024737
NOG00922	3470952	3025368
NOG00923	3024788	3470178	3025497	3024908
NOG00924	3471067	5502
NOG00925	4050	3024299
NOG00926	3024708	3470441
NOG00927	4878	3470247
NOG00928	4986	3024746
NOG00929	3025195	3024343	3024319	3469865	3024269
NOG00930	3024344	3470276
NOG00931	3471026	3024148
NOG00932	3470958	3025362
NOG00933	4319	3470828
NOG00934	3025026	6091
NOG00935	5174	3470901
NOG00936	5211	3469964
NOG00937	3755	3025585
NOG00938	3470980	3744
NOG00939	3025221	3469589
NOG00940	3470074	3025345
NOG00941	3470239	4853	3025039	3470167
NOG00942	3470629	3025463
NOG00943	5280	3470899
NOG00944	3024415	3470274
NOG00945	3025504	3470618
NOG00946	4415	3469959
NOG00947	3470553	4177	3470547
NOG00948	3024862	3470614
NOG00949	3470920	3025419
NOG00950	3470488	3025322
NOG00951	3470535	3470537
NOG00952	5315	3025480
NOG00953	3025328	3470028
NOG00954	6861	3469559
NOG00955	3469693	3025353
NOG00956	3469892	3025385
NOG00957	3471033	3025173
NOG00958	3025144	3469612
NOG00959	3469784	3024308
NOG00960	3470623	3991
NOG00961	3469993	3024852
NOG00962	5681	3470337	5208
NOG00963	3470387	3024528
NOG00964	4908	3470065	3024907
NOG00965	3024420	6398
NOG00966	3470938	3024570
NOG00967	3024924	3469623
NOG00968	3743	3470987
NOG00969	3470910	3024902
NOG00970	3025329	3470029
NOG00971	3469849	3024965
NOG00972	3471052	3024265
NOG00973	3469742	3024502
NOG00974	3964	3025305
NOG00975	3469961	5234
NOG00976	3024870	3470753
NOG00977	3470259	3024526
NOG00978	3469915	6144
NOG00979	3470183	3025002
NOG00980	3470661	3025023
NOG00981	3024576	3470856
NOG00982	3025664	3470093
NOG00983	5721	3470869
NOG00984	3470718	3024435
NOG00985	3024928	4872	5817	6029
NOG00986	3469608	3025148
NOG00987	3470860	3024353
NOG00988	3025356	3469690
NOG00989	3470018	5400
NOG00990	3024290	3469851
NOG00991	3469566	3025554
NOG00992	3470902	4200
NOG00993	5989	6692	3469653
NOG00994	6780	3470080
NOG00995	3025474	3470483
NOG00996	3024396	3470154
NOG00997	3024659	3469626
NOG00998	5894	3024970	3470072
NOG00999	3024309	3469783
NOG01000	3024999	3470069
NOG01001	3470253	4542
NOG01002	6575	3471096
NOG01003	3469527	3025005
NOG01004	3025589	3471022
NOG01005	3025439	3471013	3470177
NOG01006	3764	3470836	3024212	3470536	3470832
NOG01007	3470389	5613	5095
NOG01008	3709	3469720
NOG01009	3470891	3024365
NOG01010	3025498	5312
NOG01011	3470519	4965
NOG01012	3470579	6916
NOG01013	3024615	3470620
NOG01014	3025429	3661
NOG01015	3470038	6268
NOG01016	3025409	3471079
NOG01017	3025638	3470494
NOG01018	3024147	3471025
NOG01019	3024428	3470582
NOG01020	5006	6779	3471036
NOG01021	6728	3469934
NOG01022	6734	4160
NOG01023	3024766	3470403
NOG01024	3470105	3025520
NOG01025	3470543	4490
NOG01026	3469921	3025301
NOG01027	4945	3470410
NOG01028	3469734	3025469
NOG01029	3470058	6074
NOG01030	3469898	3025340
NOG01031	3470508	3024577
NOG01032	3470689	4038
NOG01033	4716	3024202	6327	3025450	3024161
NOG01034	5935	3470077
NOG01035	3469807	3024385
NOG01036	3024877	3470679
NOG01037	3025233	3469578
NOG01038	4130	3470510
NOG01039	3470909	6257
NOG01040	4832	3024860
NOG01041	3469705	4799	6613	5957	3956	5671	4521
NOG01042	3025546	3470372
NOG01043	3024442	3470079
NOG01044	4215	3024820
NOG01045	3025199	5914
NOG01046	3025247	3470144
NOG01047	3025157	3470024
NOG01048	3024761	3470694
NOG01049	3470759	3024342
NOG01050	3469927	6521
NOG01052	3470520	4198
